"Sens Factor =0.157dB, AGain =18dB, SERNO: 7092330"
"Auto-generated 90-degree calibration file"
208.325	0.5247
210.919	0.5169
213.544	0.5094
216.203	0.5024
218.894	0.4957
221.619	0.4893
224.378	0.4833
227.171	0.4776
229.999	0.4723
232.862	0.4672
235.761	0.4625
238.696	0.4580
241.668	0.4537
244.676	0.4496
247.722	0.4456
250.806	0.4417
253.928	0.4376
257.089	0.4334
260.290	0.4289
263.530	0.4239
266.810	0.4186
270.132	0.4128
273.495	0.4066
276.899	0.4003
280.346	0.3938
283.836	0.3873
287.370	0.3807
290.947	0.3742
294.569	0.3677
298.236	0.3612
301.949	0.3548
305.708	0.3485
309.513	0.3424
313.366	0.3365
317.267	0.3309
321.217	0.3256
325.216	0.3206
329.264	0.3159
333.363	0.3114
337.513	0.3069
341.715	0.3024
345.969	0.2977
350.276	0.2926
354.636	0.2870
359.051	0.2806
363.521	0.2734
368.046	0.2652
372.628	0.2560
377.266	0.2458
381.963	0.2346
386.718	0.2225
391.532	0.2098
396.406	0.1970
401.341	0.1843
406.337	0.1719
411.395	0.1598
416.517	0.1482
421.702	0.1372
426.951	0.1267
432.266	0.1169
437.648	0.1077
443.096	0.0994
448.612	0.0916
454.196	0.0845
459.851	0.0779
465.575	0.0717
471.371	0.0658
477.239	0.0602
483.180	0.0549
489.195	0.0497
495.285	0.0447
501.450	0.0398
507.693	0.0350
514.013	0.0300
520.412	0.0249
526.890	0.0195
533.449	0.0138
540.090	0.0078
546.814	0.0015
553.621	-0.0050
560.513	-0.0116
567.490	-0.0181
574.555	-0.0245
581.707	-0.0307
588.949	-0.0365
596.281	-0.0418
603.703	-0.0463
611.219	-0.0500
618.828	-0.0528
626.531	-0.0547
634.331	-0.0557
642.228	-0.0561
650.222	-0.0560
658.317	-0.0558
666.512	-0.0557
674.809	-0.0557
683.210	-0.0558
691.715	-0.0559
700.326	-0.0561
709.044	-0.0562
717.871	-0.0562
726.807	-0.0560
735.855	-0.0557
745.016	-0.0553
754.290	-0.0546
763.680	-0.0541
773.187	-0.0539
782.812	-0.0535
792.557	-0.0530
802.424	-0.0524
812.413	-0.0517
822.526	-0.0509
832.766	-0.0499
843.133	-0.0486
853.629	-0.0472
864.255	-0.0458
875.014	-0.0442
885.907	-0.0426
896.935	-0.0412
908.101	-0.0401
919.406	-0.0394
930.851	-0.0389
942.439	-0.0391
954.171	-0.0396
966.049	-0.0405
978.076	-0.0418
990.251	-0.0434
1002.579	-0.0453
1015.060	-0.0475
1027.696	-0.0501
1040.489	-0.0530
1053.442	-0.0558
1066.556	-0.0586
1079.833	-0.0612
1093.276	-0.0635
1106.886	-0.0657
1120.665	-0.0676
1134.616	-0.0695
1148.741	-0.0710
1163.041	-0.0724
1177.519	-0.0738
1192.178	-0.0749
1207.019	-0.0760
1222.045	-0.0773
1237.258	-0.0787
1252.660	-0.0799
1268.254	-0.0811
1284.042	-0.0822
1300.027	-0.0833
1316.211	-0.0843
1332.596	-0.0853
1349.185	-0.0864
1365.981	-0.0881
1382.985	-0.0901
1400.202	-0.0924
1417.633	-0.0949
1435.280	-0.0974
1453.148	-0.1003
1471.238	-0.1031
1489.553	-0.1057
1508.096	-0.1081
1526.870	-0.1102
1545.877	-0.1117
1565.121	-0.1129
1584.605	-0.1136
1604.332	-0.1139
1624.303	-0.1139
1644.524	-0.1133
1664.996	-0.1123
1685.723	-0.1106
1706.708	-0.1085
1727.955	-0.1064
1749.466	-0.1041
1771.244	-0.1015
1793.294	-0.0987
1815.618	-0.0957
1838.221	-0.0922
1861.104	-0.0887
1884.272	-0.0847
1907.729	-0.0804
1931.478	-0.0764
1955.523	-0.0720
1979.866	-0.0670
2004.513	-0.0613
2029.467	-0.0548
2054.731	-0.0478
2080.310	-0.0402
2106.207	-0.0326
2132.427	-0.0250
2158.973	-0.0177
2185.849	-0.0107
2213.060	-0.0039
2240.610	0.0030
2268.503	0.0095
2296.743	0.0157
2325.334	0.0217
2354.282	0.0272
2383.590	0.0324
2413.262	0.0375
2443.305	0.0424
2473.721	0.0473
2504.515	0.0525
2535.693	0.0581
2567.260	0.0638
2599.219	0.0698
2631.576	0.0761
2664.335	0.0830
2697.503	0.0907
2731.084	0.0992
2765.082	0.1083
2799.504	0.1177
2834.354	0.1274
2869.638	0.1373
2905.362	0.1468
2941.530	0.1563
2978.148	0.1662
3015.222	0.1762
3052.758	0.1866
3090.761	0.1972
3129.237	0.2079
3168.192	0.2188
3207.632	0.2297
3247.563	0.2403
3287.991	0.2505
3328.923	0.2604
3370.364	0.2702
3412.320	0.2802
3454.799	0.2906
3497.807	0.3017
3541.351	0.3140
3585.436	0.3276
3630.070	0.3421
3675.260	0.3574
3721.012	0.3731
3767.334	0.3891
3814.233	0.4053
3861.715	0.4211
3909.789	0.4364
3958.460	0.4508
4007.738	0.4645
4057.630	0.4775
4108.142	0.4894
4159.283	0.5010
4211.061	0.5124
4263.483	0.5236
4316.559	0.5348
4370.294	0.5461
4424.699	0.5572
4479.781	0.5681
4535.548	0.5788
4592.010	0.5890
4649.175	0.5990
4707.051	0.6088
4765.648	0.6183
4824.975	0.6275
4885.039	0.6349
4945.852	0.6416
5007.421	0.6480
5069.757	0.6540
5132.870	0.6590
5196.768	0.6619
5261.460	0.6628
5326.959	0.6613
5393.273	0.6573
5460.413	0.6501
5528.388	0.6401
5597.209	0.6272
5666.887	0.6119
5737.433	0.5948
5808.857	0.5763
5881.169	0.5563
5954.383	0.5349
6028.507	0.5125
6103.555	0.4896
6179.536	0.4666
6256.464	0.4438
6334.349	0.4218
6413.204	0.4010
6493.040	0.3818
6573.870	0.3644
6655.706	0.3489
6738.562	0.3346
6822.448	0.3209
6907.379	0.3072
6993.367	0.2923
7080.426	0.2746
7168.568	0.2519
7257.808	0.2213
7348.158	0.1812
7439.633	0.1299
7532.248	0.0664
7626.015	-0.0083
7720.949	-0.0892
7817.065	-0.1735
7914.377	-0.2603
8012.901	-0.3497
8112.652	-0.4433
8213.645	-0.5419
8315.894	-0.6495
8419.416	-0.7677
8524.228	-0.8950
8630.343	-1.0298
8737.780	-1.1689
8846.555	-1.3096
8956.683	-1.4510
9068.182	-1.5918
9181.069	-1.7315
9295.362	-1.8703
9411.078	-2.0086
9528.233	-2.1477
9646.849	-2.2884
9766.939	-2.4321
9888.525	-2.5789
10011.625	-2.7290
10136.257	-2.8828
10262.440	-3.0395
10390.195	-3.1972
10519.540	-3.3568
10650.495	-3.5179
10783.080	-3.6802
10917.316	-3.8440
11053.223	-4.0096
11190.821	-4.1775
11330.133	-4.3472
11471.179	-4.5180
11613.980	-4.6885
11758.561	-4.8573
11904.939	-5.0220
12053.141	-5.1799
12203.188	-5.3290
12355.102	-5.4682
12508.907	-5.5973
12664.627	-5.7176
12822.286	-5.8332
12981.907	-5.9466
13143.516	-6.0593
13307.136	-6.1718
13472.793	-6.2829
13640.512	-6.3904
13810.319	-6.4912
13982.240	-6.5841
14156.302	-6.6707
14332.529	-6.7517
14510.951	-6.8292
14691.595	-6.9049
14874.486	-6.9803
15059.655	-7.0561
15247.129	-7.1327
15436.937	-7.2092
15629.106	-7.2855
15823.669	-7.3612
16020.654	-7.4353
16220.091	-7.5078
16422.010	-7.5782
16626.443	-7.6459
16833.422	-7.7116
17042.977	-7.7754
17255.141	-7.8373
17469.945	-7.8967
17687.424	-7.9543
17907.609	-8.0211
18130.537	-8.0894
18356.240	-8.1586
18584.752	-8.2283
18816.107	-8.2987
19050.346	-8.3702
19287.498	-8.4428
19527.604	-8.5172
19770.697	-8.5937
20016.816	-8.6723
